consumer_id,shade_id,skin_tone,consumer_undertone,age_group,hedonic_score
C070,S069,Fair,Neutral,35-44,8
C070,S451,Fair,Neutral,35-44,5
C070,S010,Fair,Neutral,35-44,7
C070,S195,Fair,Neutral,35-44,4
C070,S407,Fair,Neutral,35-44,5
C070,S085,Fair,Neutral,35-44,5
C070,S372,Fair,Neutral,35-44,7
C070,S389,Fair,Neutral,35-44,6
C070,S496,Fair,Neutral,35-44,7
C070,S031,Fair,Neutral,35-44,6
C070,S317,Fair,Neutral,35-44,6
C070,S409,Fair,Neutral,35-44,6
C070,S491,Fair,Neutral,35-44,6
C070,S492,Fair,Neutral,35-44,6
C070,S281,Fair,Neutral,35-44,7
C070,S357,Fair,Neutral,35-44,4
C070,S077,Fair,Neutral,35-44,6
C070,S462,Fair,Neutral,35-44,7
C070,S498,Fair,Neutral,35-44,6
C070,S212,Fair,Neutral,35-44,6
C070,S102,Fair,Neutral,35-44,7
C070,S335,Fair,Neutral,35-44,7
C070,S476,Fair,Neutral,35-44,8
C070,S337,Fair,Neutral,35-44,6
C070,S441,Fair,Neutral,35-44,7
C070,S174,Fair,Neutral,35-44,7
C070,S003,Fair,Neutral,35-44,7
C070,S334,Fair,Neutral,35-44,6
C070,S410,Fair,Neutral,35-44,4
C070,S071,Fair,Neutral,35-44,6
C070,S210,Fair,Neutral,35-44,9
C070,S064,Fair,Neutral,35-44,6
C070,S385,Fair,Neutral,35-44,7
C070,S094,Fair,Neutral,35-44,5
C070,S486,Fair,Neutral,35-44,6
C070,S186,Fair,Neutral,35-44,6
C070,S034,Fair,Neutral,35-44,7
C070,S078,Fair,Neutral,35-44,6
C070,S001,Fair,Neutral,35-44,7
C070,S012,Fair,Neutral,35-44,8
C070,S416,Fair,Neutral,35-44,5
C070,S023,Fair,Neutral,35-44,7
C071,S362,Fair,Neutral,18-24,8
C071,S074,Fair,Neutral,18-24,4
C071,S375,Fair,Neutral,18-24,7
C071,S156,Fair,Neutral,18-24,5
C071,S105,Fair,Neutral,18-24,7
C071,S395,Fair,Neutral,18-24,7
C071,S378,Fair,Neutral,18-24,4
C071,S125,Fair,Neutral,18-24,5
C071,S069,Fair,Neutral,18-24,6
C071,S451,Fair,Neutral,18-24,5
C071,S010,Fair,Neutral,18-24,6
C071,S195,Fair,Neutral,18-24,5
C071,S407,Fair,Neutral,18-24,7
C071,S085,Fair,Neutral,18-24,5
C071,S372,Fair,Neutral,18-24,7
C071,S389,Fair,Neutral,18-24,5
C071,S496,Fair,Neutral,18-24,7
C071,S031,Fair,Neutral,18-24,5
C071,S317,Fair,Neutral,18-24,8
C071,S409,Fair,Neutral,18-24,5
C071,S491,Fair,Neutral,18-24,7
C071,S492,Fair,Neutral,18-24,6
C071,S281,Fair,Neutral,18-24,8
C071,S357,Fair,Neutral,18-24,3
C071,S077,Fair,Neutral,18-24,5
C071,S462,Fair,Neutral,18-24,6
C071,S498,Fair,Neutral,18-24,7
C071,S212,Fair,Neutral,18-24,5
C071,S102,Fair,Neutral,18-24,8
C071,S335,Fair,Neutral,18-24,7
C071,S476,Fair,Neutral,18-24,7
C071,S337,Fair,Neutral,18-24,6
C071,S441,Fair,Neutral,18-24,8
C071,S174,Fair,Neutral,18-24,7
C071,S003,Fair,Neutral,18-24,6
C071,S334,Fair,Neutral,18-24,5
C071,S410,Fair,Neutral,18-24,6
C071,S071,Fair,Neutral,18-24,4
C071,S210,Fair,Neutral,18-24,6
C071,S064,Fair,Neutral,18-24,6
C071,S385,Fair,Neutral,18-24,5
C071,S094,Fair,Neutral,18-24,7
C071,S486,Fair,Neutral,18-24,8
C071,S186,Fair,Neutral,18-24,6
C071,S034,Fair,Neutral,18-24,7
C071,S078,Fair,Neutral,18-24,4
C071,S001,Fair,Neutral,18-24,8
C071,S012,Fair,Neutral,18-24,6
C071,S416,Fair,Neutral,18-24,6
C071,S023,Fair,Neutral,18-24,6
C072,S362,Fair,Warm,35-44,7
C072,S074,Fair,Warm,35-44,6
C072,S375,Fair,Warm,35-44,7
C072,S156,Fair,Warm,35-44,6
C072,S105,Fair,Warm,35-44,5
C072,S395,Fair,Warm,35-44,6
C072,S378,Fair,Warm,35-44,5
C072,S125,Fair,Warm,35-44,6
C072,S069,Fair,Warm,35-44,7
C072,S451,Fair,Warm,35-44,6
C072,S010,Fair,Warm,35-44,7
C072,S195,Fair,Warm,35-44,4
C072,S407,Fair,Warm,35-44,6
C072,S085,Fair,Warm,35-44,5
C072,S372,Fair,Warm,35-44,6
C072,S389,Fair,Warm,35-44,6
C072,S496,Fair,Warm,35-44,6
C072,S031,Fair,Warm,35-44,5
C072,S317,Fair,Warm,35-44,7
C072,S409,Fair,Warm,35-44,3
C072,S491,Fair,Warm,35-44,7
C072,S492,Fair,Warm,35-44,7
C072,S281,Fair,Warm,35-44,5
C072,S357,Fair,Warm,35-44,3
C072,S077,Fair,Warm,35-44,7
C072,S462,Fair,Warm,35-44,7
C072,S498,Fair,Warm,35-44,7
C072,S212,Fair,Warm,35-44,5
C072,S102,Fair,Warm,35-44,6
C072,S335,Fair,Warm,35-44,7
C072,S476,Fair,Warm,35-44,7
C072,S337,Fair,Warm,35-44,7
C072,S441,Fair,Warm,35-44,7
C072,S174,Fair,Warm,35-44,9
C072,S003,Fair,Warm,35-44,7
C072,S334,Fair,Warm,35-44,8
C072,S410,Fair,Warm,35-44,5
C072,S071,Fair,Warm,35-44,6
C072,S210,Fair,Warm,35-44,7
C072,S064,Fair,Warm,35-44,7
C072,S385,Fair,Warm,35-44,7
C072,S094,Fair,Warm,35-44,5
C072,S486,Fair,Warm,35-44,8
C072,S186,Fair,Warm,35-44,4
C072,S034,Fair,Warm,35-44,6
C072,S078,Fair,Warm,35-44,7
C072,S001,Fair,Warm,35-44,7
C072,S012,Fair,Warm,35-44,7
C072,S416,Fair,Warm,35-44,4
C072,S023,Fair,Warm,35-44,8
C073,S362,Medium,Neutral,18-24,8
C073,S074,Medium,Neutral,18-24,6
C073,S375,Medium,Neutral,18-24,6
C073,S156,Medium,Neutral,18-24,7
C073,S105,Medium,Neutral,18-24,7
C073,S395,Medium,Neutral,18-24,8
C073,S378,Medium,Neutral,18-24,4
C073,S125,Medium,Neutral,18-24,6
C073,S069,Medium,Neutral,18-24,7
C073,S451,Medium,Neutral,18-24,5
C073,S010,Medium,Neutral,18-24,5
C073,S195,Medium,Neutral,18-24,4
C073,S407,Medium,Neutral,18-24,7
C073,S085,Medium,Neutral,18-24,6
C073,S372,Medium,Neutral,18-24,8
C073,S389,Medium,Neutral,18-24,6
C073,S496,Medium,Neutral,18-24,7
C073,S031,Medium,Neutral,18-24,9
C073,S317,Medium,Neutral,18-24,7
C073,S409,Medium,Neutral,18-24,7
C073,S491,Medium,Neutral,18-24,4
C073,S492,Medium,Neutral,18-24,5
C073,S281,Medium,Neutral,18-24,6
C073,S357,Medium,Neutral,18-24,5
C073,S077,Medium,Neutral,18-24,5
C073,S462,Medium,Neutral,18-24,7
C073,S498,Medium,Neutral,18-24,7
C073,S212,Medium,Neutral,18-24,5
C073,S102,Medium,Neutral,18-24,5
C073,S335,Medium,Neutral,18-24,7
C073,S476,Medium,Neutral,18-24,6
C073,S337,Medium,Neutral,18-24,5
C073,S441,Medium,Neutral,18-24,8
C073,S174,Medium,Neutral,18-24,7
C073,S003,Medium,Neutral,18-24,3
C073,S334,Medium,Neutral,18-24,6
C073,S410,Medium,Neutral,18-24,5
C073,S071,Medium,Neutral,18-24,6
C073,S210,Medium,Neutral,18-24,6
C073,S064,Medium,Neutral,18-24,6
C073,S385,Medium,Neutral,18-24,7
C073,S094,Medium,Neutral,18-24,6
C073,S486,Medium,Neutral,18-24,6
C073,S186,Medium,Neutral,18-24,5
C073,S034,Medium,Neutral,18-24,5
C073,S078,Medium,Neutral,18-24,6
C073,S001,Medium,Neutral,18-24,6
C073,S012,Medium,Neutral,18-24,7
C073,S416,Medium,Neutral,18-24,5
C073,S023,Medium,Neutral,18-24,5
C074,S362,Fair,Warm,18-24,7
C074,S074,Fair,Warm,18-24,4
C074,S375,Fair,Warm,18-24,7
C074,S156,Fair,Warm,18-24,6
C074,S105,Fair,Warm,18-24,6
C074,S395,Fair,Warm,18-24,7
C074,S378,Fair,Warm,18-24,3
C074,S125,Fair,Warm,18-24,5
C074,S069,Fair,Warm,18-24,6
C074,S451,Fair,Warm,18-24,5
C074,S010,Fair,Warm,18-24,6
C074,S195,Fair,Warm,18-24,6
C074,S407,Fair,Warm,18-24,4
C074,S085,Fair,Warm,18-24,7
C074,S372,Fair,Warm,18-24,6
C074,S389,Fair,Warm,18-24,6
C074,S496,Fair,Warm,18-24,7
C074,S031,Fair,Warm,18-24,5
C074,S317,Fair,Warm,18-24,7
C074,S409,Fair,Warm,18-24,6
C074,S491,Fair,Warm,18-24,5
C074,S492,Fair,Warm,18-24,7
C074,S281,Fair,Warm,18-24,7
C074,S357,Fair,Warm,18-24,4
C074,S077,Fair,Warm,18-24,6
C074,S462,Fair,Warm,18-24,6
C074,S498,Fair,Warm,18-24,8
C074,S212,Fair,Warm,18-24,4
C074,S102,Fair,Warm,18-24,5
C074,S335,Fair,Warm,18-24,7
C074,S476,Fair,Warm,18-24,8
C074,S337,Fair,Warm,18-24,7
C074,S441,Fair,Warm,18-24,6
C074,S174,Fair,Warm,18-24,5
C074,S003,Fair,Warm,18-24,6
C074,S334,Fair,Warm,18-24,8
C074,S410,Fair,Warm,18-24,6
C074,S071,Fair,Warm,18-24,7
C074,S210,Fair,Warm,18-24,5
C074,S064,Fair,Warm,18-24,7
C074,S385,Fair,Warm,18-24,9
C074,S094,Fair,Warm,18-24,6
C074,S486,Fair,Warm,18-24,6
C074,S186,Fair,Warm,18-24,4
C074,S034,Fair,Warm,18-24,5
C074,S078,Fair,Warm,18-24,5
C074,S001,Fair,Warm,18-24,5
C074,S012,Fair,Warm,18-24,7
C074,S416,Fair,Warm,18-24,5
C074,S023,Fair,Warm,18-24,9
C075,S362,Light,Warm,18-24,7
C075,S074,Light,Warm,18-24,4
C075,S375,Light,Warm,18-24,6
C075,S156,Light,Warm,18-24,7
C075,S105,Light,Warm,18-24,5
C075,S395,Light,Warm,18-24,7
C075,S378,Light,Warm,18-24,4
C075,S125,Light,Warm,18-24,4
C075,S069,Light,Warm,18-24,7
C075,S451,Light,Warm,18-24,8
C075,S010,Light,Warm,18-24,5
C075,S195,Light,Warm,18-24,4
C075,S407,Light,Warm,18-24,7
C075,S085,Light,Warm,18-24,5
C075,S372,Light,Warm,18-24,8
C075,S389,Light,Warm,18-24,7
C075,S496,Light,Warm,18-24,6
C075,S031,Light,Warm,18-24,6
C075,S317,Light,Warm,18-24,7
C075,S409,Light,Warm,18-24,5
C075,S491,Light,Warm,18-24,6
C075,S492,Light,Warm,18-24,7
C075,S281,Light,Warm,18-24,7
C075,S357,Light,Warm,18-24,3
C075,S077,Light,Warm,18-24,5
C075,S462,Light,Warm,18-24,6
C075,S498,Light,Warm,18-24,6
C075,S212,Light,Warm,18-24,3
C075,S102,Light,Warm,18-24,6
C075,S335,Light,Warm,18-24,5
C075,S476,Light,Warm,18-24,8
C075,S337,Light,Warm,18-24,6
C075,S441,Light,Warm,18-24,5
C075,S174,Light,Warm,18-24,6
C075,S003,Light,Warm,18-24,5
C075,S334,Light,Warm,18-24,8
C075,S410,Light,Warm,18-24,5
C075,S071,Light,Warm,18-24,6
C075,S210,Light,Warm,18-24,6
C075,S064,Light,Warm,18-24,6
C075,S385,Light,Warm,18-24,8
C075,S094,Light,Warm,18-24,6
C075,S486,Light,Warm,18-24,5
C075,S186,Light,Warm,18-24,4
C075,S034,Light,Warm,18-24,7
C075,S078,Light,Warm,18-24,6
C075,S001,Light,Warm,18-24,5
C075,S012,Light,Warm,18-24,6
C075,S416,Light,Warm,18-24,6
C075,S023,Light,Warm,18-24,9
C076,S362,Medium,Warm,18-24,8
C076,S074,Medium,Warm,18-24,6
C076,S375,Medium,Warm,18-24,8
C076,S156,Medium,Warm,18-24,5
C076,S105,Medium,Warm,18-24,5
C076,S395,Medium,Warm,18-24,7
C076,S378,Medium,Warm,18-24,5
C076,S125,Medium,Warm,18-24,6
C076,S069,Medium,Warm,18-24,8
C076,S451,Medium,Warm,18-24,7
C076,S010,Medium,Warm,18-24,5
C076,S195,Medium,Warm,18-24,5
C076,S407,Medium,Warm,18-24,5
C076,S085,Medium,Warm,18-24,7
C076,S372,Medium,Warm,18-24,7
C076,S389,Medium,Warm,18-24,6
C076,S496,Medium,Warm,18-24,5
C076,S031,Medium,Warm,18-24,4
C076,S317,Medium,Warm,18-24,8
C076,S409,Medium,Warm,18-24,7
C076,S491,Medium,Warm,18-24,5
C076,S492,Medium,Warm,18-24,7
C076,S281,Medium,Warm,18-24,7
C076,S357,Medium,Warm,18-24,3
C076,S077,Medium,Warm,18-24,8
C076,S462,Medium,Warm,18-24,5
C076,S498,Medium,Warm,18-24,7
C076,S212,Medium,Warm,18-24,5
C076,S102,Medium,Warm,18-24,5
C076,S335,Medium,Warm,18-24,6
C076,S476,Medium,Warm,18-24,7
C076,S337,Medium,Warm,18-24,7
C076,S441,Medium,Warm,18-24,7
C076,S174,Medium,Warm,18-24,5
C076,S003,Medium,Warm,18-24,6
C076,S334,Medium,Warm,18-24,9
C076,S410,Medium,Warm,18-24,5
C076,S071,Medium,Warm,18-24,7
C076,S210,Medium,Warm,18-24,6
C076,S064,Medium,Warm,18-24,6
C076,S385,Medium,Warm,18-24,7
C076,S094,Medium,Warm,18-24,6
C076,S486,Medium,Warm,18-24,7
C076,S186,Medium,Warm,18-24,4
C076,S034,Medium,Warm,18-24,6
C076,S078,Medium,Warm,18-24,7
C076,S001,Medium,Warm,18-24,6
C076,S012,Medium,Warm,18-24,8
C076,S416,Medium,Warm,18-24,8
C076,S023,Medium,Warm,18-24,9
C077,S362,Light,Neutral,18-24,6
C077,S074,Light,Neutral,18-24,4
C077,S375,Light,Neutral,18-24,5
C077,S156,Light,Neutral,18-24,6
C077,S105,Light,Neutral,18-24,7
C077,S395,Light,Neutral,18-24,7
C077,S378,Light,Neutral,18-24,6
C077,S125,Light,Neutral,18-24,5
C077,S069,Light,Neutral,18-24,6
C077,S451,Light,Neutral,18-24,5
C077,S010,Light,Neutral,18-24,6
C077,S195,Light,Neutral,18-24,7
C077,S407,Light,Neutral,18-24,5
C077,S085,Light,Neutral,18-24,6
C077,S372,Light,Neutral,18-24,6
C077,S389,Light,Neutral,18-24,6
C077,S496,Light,Neutral,18-24,7
C077,S031,Light,Neutral,18-24,8
C077,S317,Light,Neutral,18-24,5
C077,S409,Light,Neutral,18-24,6
C077,S491,Light,Neutral,18-24,6
C077,S492,Light,Neutral,18-24,6
C077,S281,Light,Neutral,18-24,6
C077,S357,Light,Neutral,18-24,4
C077,S077,Light,Neutral,18-24,5
C077,S462,Light,Neutral,18-24,6
C077,S498,Light,Neutral,18-24,8
C077,S212,Light,Neutral,18-24,6
C077,S102,Light,Neutral,18-24,7
C077,S335,Light,Neutral,18-24,7
C077,S476,Light,Neutral,18-24,5
C077,S337,Light,Neutral,18-24,7
C077,S441,Light,Neutral,18-24,6
C077,S174,Light,Neutral,18-24,7
C077,S003,Light,Neutral,18-24,6
C077,S334,Light,Neutral,18-24,6
C077,S410,Light,Neutral,18-24,4
C077,S071,Light,Neutral,18-24,6
C077,S210,Light,Neutral,18-24,7
C077,S064,Light,Neutral,18-24,7
C077,S385,Light,Neutral,18-24,6
C077,S094,Light,Neutral,18-24,6
C077,S486,Light,Neutral,18-24,7
C077,S186,Light,Neutral,18-24,5
C077,S034,Light,Neutral,18-24,8
C077,S078,Light,Neutral,18-24,7
C077,S001,Light,Neutral,18-24,7
C077,S012,Light,Neutral,18-24,7
C077,S416,Light,Neutral,18-24,4
C077,S023,Light,Neutral,18-24,7
C078,S362,Medium,Cool,25-34,7
C078,S074,Medium,Cool,25-34,5
C078,S375,Medium,Cool,25-34,5
C078,S156,Medium,Cool,25-34,7
C078,S105,Medium,Cool,25-34,5
C078,S395,Medium,Cool,25-34,6
C078,S378,Medium,Cool,25-34,5
C078,S125,Medium,Cool,25-34,7
C078,S069,Medium,Cool,25-34,7
C078,S451,Medium,Cool,25-34,7
C078,S010,Medium,Cool,25-34,7
C078,S195,Medium,Cool,25-34,4
C078,S407,Medium,Cool,25-34,9
C078,S085,Medium,Cool,25-34,5
C078,S372,Medium,Cool,25-34,5
C078,S389,Medium,Cool,25-34,6
C078,S496,Medium,Cool,25-34,6
C078,S031,Medium,Cool,25-34,4
C078,S317,Medium,Cool,25-34,5
C078,S409,Medium,Cool,25-34,5
C078,S491,Medium,Cool,25-34,6
C078,S492,Medium,Cool,25-34,6
C078,S281,Medium,Cool,25-34,4
C078,S357,Medium,Cool,25-34,5
C078,S077,Medium,Cool,25-34,4
C078,S462,Medium,Cool,25-34,5
C078,S498,Medium,Cool,25-34,6
C078,S212,Medium,Cool,25-34,5
C078,S102,Medium,Cool,25-34,6
C078,S335,Medium,Cool,25-34,4
C078,S476,Medium,Cool,25-34,4
C078,S337,Medium,Cool,25-34,4
C078,S441,Medium,Cool,25-34,6
C078,S174,Medium,Cool,25-34,9
C078,S003,Medium,Cool,25-34,8
C078,S334,Medium,Cool,25-34,6
C078,S410,Medium,Cool,25-34,5
C078,S071,Medium,Cool,25-34,5
C078,S210,Medium,Cool,25-34,7
C078,S064,Medium,Cool,25-34,5
C078,S385,Medium,Cool,25-34,6
C078,S094,Medium,Cool,25-34,7
C078,S486,Medium,Cool,25-34,8
C078,S186,Medium,Cool,25-34,5
C078,S034,Medium,Cool,25-34,7
C078,S078,Medium,Cool,25-34,4
C078,S001,Medium,Cool,25-34,5
C078,S012,Medium,Cool,25-34,5
C078,S416,Medium,Cool,25-34,7
C078,S023,Medium,Cool,25-34,6
C079,S362,Medium,Neutral,25-34,6
C079,S074,Medium,Neutral,25-34,7
C079,S375,Medium,Neutral,25-34,5
C079,S156,Medium,Neutral,25-34,6
C079,S105,Medium,Neutral,25-34,7
C079,S395,Medium,Neutral,25-34,8
C079,S378,Medium,Neutral,25-34,4
C079,S125,Medium,Neutral,25-34,7
C079,S069,Medium,Neutral,25-34,8
C079,S451,Medium,Neutral,25-34,6
C079,S010,Medium,Neutral,25-34,5
C079,S195,Medium,Neutral,25-34,5
C079,S407,Medium,Neutral,25-34,6
C079,S085,Medium,Neutral,25-34,7
C079,S372,Medium,Neutral,25-34,8
C079,S389,Medium,Neutral,25-34,7
C079,S496,Medium,Neutral,25-34,6
C079,S031,Medium,Neutral,25-34,5
C079,S317,Medium,Neutral,25-34,6
C079,S409,Medium,Neutral,25-34,6
C079,S491,Medium,Neutral,25-34,6
C079,S492,Medium,Neutral,25-34,6
C079,S281,Medium,Neutral,25-34,5
C079,S357,Medium,Neutral,25-34,7
C079,S077,Medium,Neutral,25-34,5
C079,S462,Medium,Neutral,25-34,6
C079,S498,Medium,Neutral,25-34,6
C079,S212,Medium,Neutral,25-34,7
C079,S102,Medium,Neutral,25-34,6
C079,S335,Medium,Neutral,25-34,7
C079,S476,Medium,Neutral,25-34,6
C079,S337,Medium,Neutral,25-34,7
C079,S441,Medium,Neutral,25-34,7
C079,S174,Medium,Neutral,25-34,5
C079,S003,Medium,Neutral,25-34,7
C079,S334,Medium,Neutral,25-34,6
C079,S410,Medium,Neutral,25-34,6
C079,S071,Medium,Neutral,25-34,7
C079,S210,Medium,Neutral,25-34,7
C079,S064,Medium,Neutral,25-34,7
C079,S385,Medium,Neutral,25-34,7
C079,S094,Medium,Neutral,25-34,7
C079,S486,Medium,Neutral,25-34,7
C079,S186,Medium,Neutral,25-34,6
C079,S034,Medium,Neutral,25-34,7
C079,S078,Medium,Neutral,25-34,6
C079,S001,Medium,Neutral,25-34,7
C079,S012,Medium,Neutral,25-34,7
C079,S416,Medium,Neutral,25-34,6
C079,S023,Medium,Neutral,25-34,7
C080,S362,Light,Warm,18-24,6
C080,S074,Light,Warm,18-24,6
C080,S375,Light,Warm,18-24,8
C080,S156,Light,Warm,18-24,6
C080,S105,Light,Warm,18-24,7
C080,S395,Light,Warm,18-24,7
C080,S378,Light,Warm,18-24,4
C080,S125,Light,Warm,18-24,6
C080,S069,Light,Warm,18-24,8
C080,S451,Light,Warm,18-24,6
C080,S010,Light,Warm,18-24,6
C080,S195,Light,Warm,18-24,6
C080,S407,Light,Warm,18-24,6
C080,S085,Light,Warm,18-24,6
C080,S372,Light,Warm,18-24,7
C080,S389,Light,Warm,18-24,5
C080,S496,Light,Warm,18-24,5
C080,S031,Light,Warm,18-24,6
C080,S317,Light,Warm,18-24,8
C080,S409,Light,Warm,18-24,5
C080,S491,Light,Warm,18-24,6
C080,S492,Light,Warm,18-24,9
C080,S281,Light,Warm,18-24,8
C080,S357,Light,Warm,18-24,5
C080,S077,Light,Warm,18-24,7
C080,S462,Light,Warm,18-24,7
C080,S498,Light,Warm,18-24,7
C080,S212,Light,Warm,18-24,4
C080,S102,Light,Warm,18-24,5
C080,S335,Light,Warm,18-24,6
C080,S476,Light,Warm,18-24,8
C080,S337,Light,Warm,18-24,7
C080,S441,Light,Warm,18-24,7
C080,S174,Light,Warm,18-24,6
C080,S003,Light,Warm,18-24,5
C080,S334,Light,Warm,18-24,8
C080,S410,Light,Warm,18-24,5
C080,S071,Light,Warm,18-24,8
C080,S210,Light,Warm,18-24,6
C080,S064,Light,Warm,18-24,6
C080,S385,Light,Warm,18-24,8
C080,S094,Light,Warm,18-24,6
C080,S486,Light,Warm,18-24,6
C080,S186,Light,Warm,18-24,4
C080,S034,Light,Warm,18-24,8
C080,S078,Light,Warm,18-24,6
C080,S001,Light,Warm,18-24,6
C080,S012,Light,Warm,18-24,6
C080,S416,Light,Warm,18-24,5
C080,S023,Light,Warm,18-24,8
C081,S362,Medium,Neutral,35-44,6
C081,S074,Medium,Neutral,35-44,4
C081,S375,Medium,Neutral,35-44,7
C081,S156,Medium,Neutral,35-44,8
C081,S105,Medium,Neutral,35-44,6
C081,S395,Medium,Neutral,35-44,8
C081,S378,Medium,Neutral,35-44,5
C081,S125,Medium,Neutral,35-44,5
C081,S069,Medium,Neutral,35-44,7
C081,S451,Medium,Neutral,35-44,7
C081,S010,Medium,Neutral,35-44,6
C081,S195,Medium,Neutral,35-44,6
C081,S407,Medium,Neutral,35-44,6
C081,S085,Medium,Neutral,35-44,6
C081,S372,Medium,Neutral,35-44,7
C081,S389,Medium,Neutral,35-44,5
C081,S496,Medium,Neutral,35-44,7
C081,S031,Medium,Neutral,35-44,7
C081,S317,Medium,Neutral,35-44,7
C081,S409,Medium,Neutral,35-44,7
C081,S491,Medium,Neutral,35-44,5
C081,S492,Medium,Neutral,35-44,6
C081,S281,Medium,Neutral,35-44,7
C081,S357,Medium,Neutral,35-44,6
C081,S077,Medium,Neutral,35-44,7
C081,S462,Medium,Neutral,35-44,6
C081,S498,Medium,Neutral,35-44,8
C081,S212,Medium,Neutral,35-44,6
C081,S102,Medium,Neutral,35-44,6
C081,S335,Medium,Neutral,35-44,5
C081,S476,Medium,Neutral,35-44,5
C081,S337,Medium,Neutral,35-44,8
C081,S441,Medium,Neutral,35-44,7
C081,S174,Medium,Neutral,35-44,5
C081,S003,Medium,Neutral,35-44,6
C081,S334,Medium,Neutral,35-44,8
C081,S410,Medium,Neutral,35-44,6
C081,S071,Medium,Neutral,35-44,6
C081,S210,Medium,Neutral,35-44,7
C081,S064,Medium,Neutral,35-44,7
C081,S385,Medium,Neutral,35-44,7
C081,S094,Medium,Neutral,35-44,5
C081,S486,Medium,Neutral,35-44,5
C081,S186,Medium,Neutral,35-44,6
C081,S034,Medium,Neutral,35-44,7
C081,S078,Medium,Neutral,35-44,6
C081,S001,Medium,Neutral,35-44,6
C081,S012,Medium,Neutral,35-44,8
C081,S416,Medium,Neutral,35-44,6
C081,S023,Medium,Neutral,35-44,7
C082,S362,Light,Neutral,18-24,7
C082,S074,Light,Neutral,18-24,4
C082,S375,Light,Neutral,18-24,6
C082,S156,Light,Neutral,18-24,8
C082,S105,Light,Neutral,18-24,6
C082,S395,Light,Neutral,18-24,7
C082,S378,Light,Neutral,18-24,7
C082,S125,Light,Neutral,18-24,5
C082,S069,Light,Neutral,18-24,6
C082,S451,Light,Neutral,18-24,6
C082,S010,Light,Neutral,18-24,6
C082,S195,Light,Neutral,18-24,5
C082,S407,Light,Neutral,18-24,6
C082,S085,Light,Neutral,18-24,7
C082,S372,Light,Neutral,18-24,8
C082,S389,Light,Neutral,18-24,6
C082,S496,Light,Neutral,18-24,8
C082,S031,Light,Neutral,18-24,6
C082,S317,Light,Neutral,18-24,6
C082,S409,Light,Neutral,18-24,7
C082,S491,Light,Neutral,18-24,7
C082,S492,Light,Neutral,18-24,6
C082,S281,Light,Neutral,18-24,6
C082,S357,Light,Neutral,18-24,6
C082,S077,Light,Neutral,18-24,5
C082,S462,Light,Neutral,18-24,7
C082,S498,Light,Neutral,18-24,7
C082,S212,Light,Neutral,18-24,6
C082,S102,Light,Neutral,18-24,6
C082,S335,Light,Neutral,18-24,7
C082,S476,Light,Neutral,18-24,7
C082,S337,Light,Neutral,18-24,6
C082,S441,Light,Neutral,18-24,7
C082,S174,Light,Neutral,18-24,7
C082,S003,Light,Neutral,18-24,6
C082,S334,Light,Neutral,18-24,6
C082,S410,Light,Neutral,18-24,6
C082,S071,Light,Neutral,18-24,6
C082,S210,Light,Neutral,18-24,6
C082,S064,Light,Neutral,18-24,7
C082,S385,Light,Neutral,18-24,5
C082,S094,Light,Neutral,18-24,5
C082,S486,Light,Neutral,18-24,7
C082,S186,Light,Neutral,18-24,7
C082,S034,Light,Neutral,18-24,5
C082,S078,Light,Neutral,18-24,6
C082,S001,Light,Neutral,18-24,5
C082,S012,Light,Neutral,18-24,8
C082,S416,Light,Neutral,18-24,4
C082,S023,Light,Neutral,18-24,5
C083,S362,Tan,Warm,18-24,6
C083,S074,Tan,Warm,18-24,8
C083,S375,Tan,Warm,18-24,6
C083,S156,Tan,Warm,18-24,6
C083,S105,Tan,Warm,18-24,8
C083,S395,Tan,Warm,18-24,6
C083,S378,Tan,Warm,18-24,4
C083,S125,Tan,Warm,18-24,8
C083,S069,Tan,Warm,18-24,6
C083,S451,Tan,Warm,18-24,6
C083,S010,Tan,Warm,18-24,5
C083,S195,Tan,Warm,18-24,7
C083,S407,Tan,Warm,18-24,6
C083,S085,Tan,Warm,18-24,7
C083,S372,Tan,Warm,18-24,7
C083,S389,Tan,Warm,18-24,4
C083,S496,Tan,Warm,18-24,4
C083,S031,Tan,Warm,18-24,4
C083,S317,Tan,Warm,18-24,7
C083,S409,Tan,Warm,18-24,6
C083,S491,Tan,Warm,18-24,4
C083,S492,Tan,Warm,18-24,6
C083,S281,Tan,Warm,18-24,6
C083,S357,Tan,Warm,18-24,6
C083,S077,Tan,Warm,18-24,7
C083,S462,Tan,Warm,18-24,5
C083,S498,Tan,Warm,18-24,5
C083,S212,Tan,Warm,18-24,6
C083,S102,Tan,Warm,18-24,4
C083,S335,Tan,Warm,18-24,5
C083,S476,Tan,Warm,18-24,7
C083,S337,Tan,Warm,18-24,4
C083,S441,Tan,Warm,18-24,8
C083,S174,Tan,Warm,18-24,4
C083,S003,Tan,Warm,18-24,4
C083,S334,Tan,Warm,18-24,6
C083,S410,Tan,Warm,18-24,6
C083,S071,Tan,Warm,18-24,7
C083,S210,Tan,Warm,18-24,6
C083,S064,Tan,Warm,18-24,5
C083,S385,Tan,Warm,18-24,7
C083,S094,Tan,Warm,18-24,5
C083,S486,Tan,Warm,18-24,5
C083,S186,Tan,Warm,18-24,3
C083,S034,Tan,Warm,18-24,5
C083,S078,Tan,Warm,18-24,7
C083,S001,Tan,Warm,18-24,5
C083,S012,Tan,Warm,18-24,6
C083,S416,Tan,Warm,18-24,6
