consumer_id,shade_id,skin_tone,consumer_undertone,age_group,hedonic_score,image_file,color_family,undertone,finish,L_star,a_star,b_star,hue_deg,saturation,brightness
C030,S034,Medium,Warm,18-24,6,IMG_034.png,Mauve,Cool,Matte,54.83,30.06,0.19,0.36,73.34,54.83
C030,S078,Medium,Warm,18-24,7,IMG_078.png,Plum,Warm,Satin,39.28,31.21,-5.96,349.19,72.75,39.35
C030,S001,Medium,Warm,18-24,7,IMG_001.png,Nude,Neutral,Glossy,67.64,6.24,9.49,56.65,53.13,67.01
C030,S012,Medium,Warm,18-24,6,IMG_012.png,Pink,Neutral,Matte,57.46,29.6,-0.44,359.15,65.33,54.81
C030,S416,Medium,Warm,18-24,5,IMG_416.png,Berry,Cool,Glossy,44.52,42.13,-10.82,345.6,74.33,43.28
C030,S023,Medium,Warm,18-24,7,IMG_023.png,Pink,Warm,Glossy,59.29,31.43,20.39,32.97,79.16,61.5
C031,S362,Tan,Cool,25-34,7,IMG_362.png,Coral,Warm,Glossy,44.59,39.79,42.75,47.06,100.0,42.55
C031,S074,Tan,Cool,25-34,5,IMG_074.png,Brown,Warm,Satin,33.57,18.57,30.19,58.4,74.8,34.04
C031,S375,Tan,Cool,25-34,6,IMG_375.png,Mauve,Warm,Matte,48.6,21.85,14.88,34.26,58.85,46.15
C031,S156,Tan,Cool,25-34,7,IMG_156.png,Berry,Cool,Matte,49.66,32.99,2.37,4.12,81.61,49.8
C031,S105,Tan,Cool,25-34,6,IMG_105.png,Orange,Neutral,Satin,43.96,31.98,45.0,54.6,95.09,43.2
C031,S395,Tan,Cool,25-34,4,IMG_395.png,Pink,Neutral,Matte,63.76,31.9,3.06,5.49,67.76,62.34
C031,S378,Tan,Cool,25-34,7,IMG_378.png,Plum,Cool,Satin,34.57,36.3,-11.39,342.58,79.39,34.97
C031,S125,Tan,Cool,25-34,7,IMG_125.png,Brown,Warm,Satin,37.1,19.35,27.23,54.6,83.32,36.88
C031,S069,Tan,Cool,25-34,6,IMG_069.png,Mauve,Warm,Satin,50.92,23.73,4.49,10.72,61.53,52.34
C031,S451,Tan,Cool,25-34,7,IMG_451.png,Berry,Warm,Satin,46.36,43.95,-0.07,359.91,87.49,43.78
C031,S010,Tan,Cool,25-34,4,IMG_010.png,Orange,Cool,Matte,64.14,27.86,33.47,50.22,86.36,65.06
C031,S195,Tan,Cool,25-34,7,IMG_195.png,Plum,Warm,Matte,30.1,24.27,-9.32,338.99,62.78,30.42
C031,S407,Tan,Cool,25-34,7,IMG_407.png,Coral,Cool,Matte,45.34,34.17,21.6,32.3,88.31,44.23
C031,S085,Tan,Cool,25-34,6,IMG_085.png,Orange,Warm,Satin,44.61,33.92,42.86,51.64,93.54,46.28
C031,S372,Tan,Cool,25-34,6,IMG_372.png,Berry,Neutral,Satin,51.76,37.7,9.95,14.78,80.47,50.23
C031,S389,Tan,Cool,25-34,5,IMG_389.png,Berry,Neutral,Glossy,37.98,38.26,-5.12,352.38,79.83,35.73
C031,S496,Tan,Cool,25-34,3,IMG_496.png,Orange,Neutral,Satin,63.61,26.61,43.06,58.29,94.45,62.31
C031,S031,Tan,Cool,25-34,7,IMG_031.png,Plum,Neutral,Satin,29.74,29.53,-15.0,333.07,69.1,34.0
C031,S317,Tan,Cool,25-34,6,IMG_317.png,Nude,Warm,Glossy,49.49,17.95,18.57,45.98,72.61,52.36
C031,S409,Tan,Cool,25-34,6,IMG_409.png,Red,Neutral,Glossy,41.5,45.1,20.21,24.14,94.06,40.62
C031,S491,Tan,Cool,25-34,5,IMG_491.png,Coral,Cool,Matte,63.93,27.99,18.86,33.97,73.98,62.27
C031,S492,Tan,Cool,25-34,4,IMG_492.png,Mauve,Warm,Glossy,55.1,22.72,7.8,18.95,61.46,53.01
C031,S281,Tan,Cool,25-34,5,IMG_281.png,Orange,Warm,Matte,60.83,29.03,43.83,56.48,100.0,60.4
C031,S357,Tan,Cool,25-34,7,IMG_357.png,Brown,Cool,Matte,26.54,8.39,10.47,51.3,56.74,27.15
C031,S077,Tan,Cool,25-34,6,IMG_077.png,Mauve,Warm,Matte,41.89,27.69,3.2,6.6,63.54,42.78
C031,S462,Tan,Cool,25-34,5,IMG_462.png,Orange,Cool,Matte,62.73,31.4,31.55,45.13,93.64,64.55
C031,S498,Tan,Cool,25-34,5,IMG_498.png,Pink,Neutral,Matte,62.17,31.28,11.43,20.08,85.25,62.51
C031,S212,Tan,Cool,25-34,8,IMG_212.png,Plum,Cool,Matte,36.22,24.36,-15.0,328.38,59.84,36.7
C031,S102,Tan,Cool,25-34,5,IMG_102.png,Orange,Neutral,Satin,67.72,35.5,37.34,46.45,90.45,67.09
C031,S335,Tan,Cool,25-34,5,IMG_335.png,Orange,Neutral,Glossy,65.14,24.44,42.18,59.91,99.55,65.56
C031,S476,Tan,Cool,25-34,3,IMG_476.png,Mauve,Warm,Matte,60.59,26.41,8.59,18.01,68.95,60.25
C031,S337,Tan,Cool,25-34,6,IMG_337.png,Pink,Neutral,Satin,60.41,30.57,8.81,16.07,80.2,58.23
C031,S441,Tan,Cool,25-34,5,IMG_441.png,Coral,Neutral,Satin,50.89,43.17,19.48,24.29,96.73,50.39
C031,S174,Tan,Cool,25-34,5,IMG_174.png,Coral,Cool,Matte,60.02,33.42,19.58,30.36,79.89,60.94
C031,S003,Tan,Cool,25-34,6,IMG_003.png,Nude,Cool,Glossy,61.7,15.08,5.74,20.85,56.97,60.84
C031,S334,Tan,Cool,25-34,6,IMG_334.png,Pink,Warm,Glossy,53.81,29.68,12.52,22.87,80.21,54.8
C031,S410,Tan,Cool,25-34,4,IMG_410.png,Pink,Cool,Glossy,72.37,34.7,6.55,10.69,81.42,73.34
C031,S071,Tan,Cool,25-34,7,IMG_071.png,Mauve,Warm,Matte,46.67,24.65,9.83,21.74,65.36,48.47
C031,S210,Tan,Cool,25-34,7,IMG_210.png,Mauve,Neutral,Satin,48.16,28.2,0.31,0.63,72.26,47.88
C031,S064,Tan,Cool,25-34,6,IMG_064.png,Nude,Neutral,Matte,57.68,8.49,1.18,7.9,46.71,62.52
C031,S385,Tan,Cool,25-34,5,IMG_385.png,Berry,Warm,Satin,54.08,40.96,-4.88,353.21,89.28,56.18
C031,S094,Tan,Cool,25-34,6,IMG_094.png,Nude,Cool,Matte,52.28,4.76,16.16,73.58,53.43,48.56
C031,S486,Tan,Cool,25-34,7,IMG_486.png,Coral,Cool,Satin,56.54,36.42,21.42,30.47,88.45,57.18
C031,S186,Tan,Cool,25-34,6,IMG_186.png,Plum,Neutral,Satin,36.97,30.89,-11.08,340.27,75.99,35.73
C031,S034,Tan,Cool,25-34,8,IMG_034.png,Mauve,Cool,Matte,54.83,30.06,0.19,0.36,73.34,54.83
C031,S078,Tan,Cool,25-34,7,IMG_078.png,Plum,Warm,Satin,39.28,31.21,-5.96,349.19,72.75,39.35
C031,S001,Tan,Cool,25-34,5,IMG_001.png,Nude,Neutral,Glossy,67.64,6.24,9.49,56.65,53.13,67.01
C031,S012,Tan,Cool,25-34,4,IMG_012.png,Pink,Neutral,Matte,57.46,29.6,-0.44,359.15,65.33,54.81
C031,S416,Tan,Cool,25-34,7,IMG_416.png,Berry,Cool,Glossy,44.52,42.13,-10.82,345.6,74.33,43.28
C031,S023,Tan,Cool,25-34,6,IMG_023.png,Pink,Warm,Glossy,59.29,31.43,20.39,32.97,79.16,61.5
C032,S362,Medium,Warm,25-34,6,IMG_362.png,Coral,Warm,Glossy,44.59,39.79,42.75,47.06,100.0,42.55
C032,S074,Medium,Warm,25-34,8,IMG_074.png,Brown,Warm,Satin,33.57,18.57,30.19,58.4,74.8,34.04
C032,S375,Medium,Warm,25-34,7,IMG_375.png,Mauve,Warm,Matte,48.6,21.85,14.88,34.26,58.85,46.15
C032,S156,Medium,Warm,25-34,5,IMG_156.png,Berry,Cool,Matte,49.66,32.99,2.37,4.12,81.61,49.8
C032,S105,Medium,Warm,25-34,7,IMG_105.png,Orange,Neutral,Satin,43.96,31.98,45.0,54.6,95.09,43.2
C032,S395,Medium,Warm,25-34,4,IMG_395.png,Pink,Neutral,Matte,63.76,31.9,3.06,5.49,67.76,62.34
C032,S378,Medium,Warm,25-34,5,IMG_378.png,Plum,Cool,Satin,34.57,36.3,-11.39,342.58,79.39,34.97
C032,S125,Medium,Warm,25-34,9,IMG_125.png,Brown,Warm,Satin,37.1,19.35,27.23,54.6,83.32,36.88
C032,S069,Medium,Warm,25-34,8,IMG_069.png,Mauve,Warm,Satin,50.92,23.73,4.49,10.72,61.53,52.34
C032,S451,Medium,Warm,25-34,7,IMG_451.png,Berry,Warm,Satin,46.36,43.95,-0.07,359.91,87.49,43.78
C032,S010,Medium,Warm,25-34,5,IMG_010.png,Orange,Cool,Matte,64.14,27.86,33.47,50.22,86.36,65.06
C032,S195,Medium,Warm,25-34,5,IMG_195.png,Plum,Warm,Matte,30.1,24.27,-9.32,338.99,62.78,30.42
C032,S407,Medium,Warm,25-34,5,IMG_407.png,Coral,Cool,Matte,45.34,34.17,21.6,32.3,88.31,44.23
C032,S085,Medium,Warm,25-34,7,IMG_085.png,Orange,Warm,Satin,44.61,33.92,42.86,51.64,93.54,46.28
C032,S372,Medium,Warm,25-34,6,IMG_372.png,Berry,Neutral,Satin,51.76,37.7,9.95,14.78,80.47,50.23
C032,S389,Medium,Warm,25-34,6,IMG_389.png,Berry,Neutral,Glossy,37.98,38.26,-5.12,352.38,79.83,35.73
C032,S496,Medium,Warm,25-34,7,IMG_496.png,Orange,Neutral,Satin,63.61,26.61,43.06,58.29,94.45,62.31
C032,S031,Medium,Warm,25-34,5,IMG_031.png,Plum,Neutral,Satin,29.74,29.53,-15.0,333.07,69.1,34.0
C032,S317,Medium,Warm,25-34,6,IMG_317.png,Nude,Warm,Glossy,49.49,17.95,18.57,45.98,72.61,52.36
C032,S409,Medium,Warm,25-34,5,IMG_409.png,Red,Neutral,Glossy,41.5,45.1,20.21,24.14,94.06,40.62
C032,S491,Medium,Warm,25-34,6,IMG_491.png,Coral,Cool,Matte,63.93,27.99,18.86,33.97,73.98,62.27
C032,S492,Medium,Warm,25-34,7,IMG_492.png,Mauve,Warm,Glossy,55.1,22.72,7.8,18.95,61.46,53.01
C032,S281,Medium,Warm,25-34,7,IMG_281.png,Orange,Warm,Matte,60.83,29.03,43.83,56.48,100.0,60.4
C032,S357,Medium,Warm,25-34,5,IMG_357.png,Brown,Cool,Matte,26.54,8.39,10.47,51.3,56.74,27.15
C032,S077,Medium,Warm,25-34,7,IMG_077.png,Mauve,Warm,Matte,41.89,27.69,3.2,6.6,63.54,42.78
C032,S462,Medium,Warm,25-34,5,IMG_462.png,Orange,Cool,Matte,62.73,31.4,31.55,45.13,93.64,64.55
C032,S498,Medium,Warm,25-34,5,IMG_498.png,Pink,Neutral,Matte,62.17,31.28,11.43,20.08,85.25,62.51
C032,S212,Medium,Warm,25-34,5,IMG_212.png,Plum,Cool,Matte,36.22,24.36,-15.0,328.38,59.84,36.7
C032,S102,Medium,Warm,25-34,4,IMG_102.png,Orange,Neutral,Satin,67.72,35.5,37.34,46.45,90.45,67.09
C032,S335,Medium,Warm,25-34,7,IMG_335.png,Orange,Neutral,Glossy,65.14,24.44,42.18,59.91,99.55,65.56
C032,S476,Medium,Warm,25-34,7,IMG_476.png,Mauve,Warm,Matte,60.59,26.41,8.59,18.01,68.95,60.25
C032,S337,Medium,Warm,25-34,6,IMG_337.png,Pink,Neutral,Satin,60.41,30.57,8.81,16.07,80.2,58.23
C032,S441,Medium,Warm,25-34,6,IMG_441.png,Coral,Neutral,Satin,50.89,43.17,19.48,24.29,96.73,50.39
C032,S174,Medium,Warm,25-34,5,IMG_174.png,Coral,Cool,Matte,60.02,33.42,19.58,30.36,79.89,60.94
C032,S003,Medium,Warm,25-34,5,IMG_003.png,Nude,Cool,Glossy,61.7,15.08,5.74,20.85,56.97,60.84
C032,S334,Medium,Warm,25-34,8,IMG_334.png,Pink,Warm,Glossy,53.81,29.68,12.52,22.87,80.21,54.8
C032,S410,Medium,Warm,25-34,4,IMG_410.png,Pink,Cool,Glossy,72.37,34.7,6.55,10.69,81.42,73.34
C032,S071,Medium,Warm,25-34,6,IMG_071.png,Mauve,Warm,Matte,46.67,24.65,9.83,21.74,65.36,48.47
C032,S210,Medium,Warm,25-34,6,IMG_210.png,Mauve,Neutral,Satin,48.16,28.2,0.31,0.63,72.26,47.88
C032,S064,Medium,Warm,25-34,6,IMG_064.png,Nude,Neutral,Matte,57.68,8.49,1.18,7.9,46.71,62.52
C032,S385,Medium,Warm,25-34,9,IMG_385.png,Berry,Warm,Satin,54.08,40.96,-4.88,353.21,89.28,56.18
C032,S094,Medium,Warm,25-34,6,IMG_094.png,Nude,Cool,Matte,52.28,4.76,16.16,73.58,53.43,48.56
C032,S486,Medium,Warm,25-34,6,IMG_486.png,Coral,Cool,Satin,56.54,36.42,21.42,30.47,88.45,57.18
C032,S186,Medium,Warm,25-34,6,IMG_186.png,Plum,Neutral,Satin,36.97,30.89,-11.08,340.27,75.99,35.73
C032,S034,Medium,Warm,25-34,5,IMG_034.png,Mauve,Cool,Matte,54.83,30.06,0.19,0.36,73.34,54.83
C032,S078,Medium,Warm,25-34,6,IMG_078.png,Plum,Warm,Satin,39.28,31.21,-5.96,349.19,72.75,39.35
C032,S001,Medium,Warm,25-34,4,IMG_001.png,Nude,Neutral,Glossy,67.64,6.24,9.49,56.65,53.13,67.01
C032,S012,Medium,Warm,25-34,5,IMG_012.png,Pink,Neutral,Matte,57.46,29.6,-0.44,359.15,65.33,54.81
C032,S416,Medium,Warm,25-34,6,IMG_416.png,Berry,Cool,Glossy,44.52,42.13,-10.82,345.6,74.33,43.28
C032,S023,Medium,Warm,25-34,7,IMG_023.png,Pink,Warm,Glossy,59.29,31.43,20.39,32.97,79.16,61.5
C033,S362,Deep,Neutral,25-34,6,IMG_362.png,Coral,Warm,Glossy,44.59,39.79,42.75,47.06,100.0,42.55
C033,S074,Deep,Neutral,25-34,5,IMG_074.png,Brown,Warm,Satin,33.57,18.57,30.19,58.4,74.8,34.04
C033,S375,Deep,Neutral,25-34,7,IMG_375.png,Mauve,Warm,Matte,48.6,21.85,14.88,34.26,58.85,46.15
C033,S156,Deep,Neutral,25-34,5,IMG_156.png,Berry,Cool,Matte,49.66,32.99,2.37,4.12,81.61,49.8
C033,S105,Deep,Neutral,25-34,9,IMG_105.png,Orange,Neutral,Satin,43.96,31.98,45.0,54.6,95.09,43.2
C033,S395,Deep,Neutral,25-34,4,IMG_395.png,Pink,Neutral,Matte,63.76,31.9,3.06,5.49,67.76,62.34
C033,S378,Deep,Neutral,25-34,5,IMG_378.png,Plum,Cool,Satin,34.57,36.3,-11.39,342.58,79.39,34.97
C033,S125,Deep,Neutral,25-34,6,IMG_125.png,Brown,Warm,Satin,37.1,19.35,27.23,54.6,83.32,36.88
C033,S069,Deep,Neutral,25-34,6,IMG_069.png,Mauve,Warm,Satin,50.92,23.73,4.49,10.72,61.53,52.34
C033,S451,Deep,Neutral,25-34,5,IMG_451.png,Berry,Warm,Satin,46.36,43.95,-0.07,359.91,87.49,43.78
C033,S010,Deep,Neutral,25-34,4,IMG_010.png,Orange,Cool,Matte,64.14,27.86,33.47,50.22,86.36,65.06
C033,S195,Deep,Neutral,25-34,4,IMG_195.png,Plum,Warm,Matte,30.1,24.27,-9.32,338.99,62.78,30.42
C033,S407,Deep,Neutral,25-34,7,IMG_407.png,Coral,Cool,Matte,45.34,34.17,21.6,32.3,88.31,44.23
C033,S085,Deep,Neutral,25-34,7,IMG_085.png,Orange,Warm,Satin,44.61,33.92,42.86,51.64,93.54,46.28
C033,S372,Deep,Neutral,25-34,8,IMG_372.png,Berry,Neutral,Satin,51.76,37.7,9.95,14.78,80.47,50.23
C033,S389,Deep,Neutral,25-34,6,IMG_389.png,Berry,Neutral,Glossy,37.98,38.26,-5.12,352.38,79.83,35.73
C033,S496,Deep,Neutral,25-34,6,IMG_496.png,Orange,Neutral,Satin,63.61,26.61,43.06,58.29,94.45,62.31
C033,S031,Deep,Neutral,25-34,5,IMG_031.png,Plum,Neutral,Satin,29.74,29.53,-15.0,333.07,69.1,34.0
C033,S317,Deep,Neutral,25-34,6,IMG_317.png,Nude,Warm,Glossy,49.49,17.95,18.57,45.98,72.61,52.36
C033,S409,Deep,Neutral,25-34,7,IMG_409.png,Red,Neutral,Glossy,41.5,45.1,20.21,24.14,94.06,40.62
C033,S491,Deep,Neutral,25-34,5,IMG_491.png,Coral,Cool,Matte,63.93,27.99,18.86,33.97,73.98,62.27
C033,S492,Deep,Neutral,25-34,6,IMG_492.png,Mauve,Warm,Glossy,55.1,22.72,7.8,18.95,61.46,53.01
C033,S281,Deep,Neutral,25-34,6,IMG_281.png,Orange,Warm,Matte,60.83,29.03,43.83,56.48,100.0,60.4
C033,S357,Deep,Neutral,25-34,6,IMG_357.png,Brown,Cool,Matte,26.54,8.39,10.47,51.3,56.74,27.15
C033,S077,Deep,Neutral,25-34,7,IMG_077.png,Mauve,Warm,Matte,41.89,27.69,3.2,6.6,63.54,42.78
C033,S462,Deep,Neutral,25-34,5,IMG_462.png,Orange,Cool,Matte,62.73,31.4,31.55,45.13,93.64,64.55
C033,S498,Deep,Neutral,25-34,5,IMG_498.png,Pink,Neutral,Matte,62.17,31.28,11.43,20.08,85.25,62.51
C033,S212,Deep,Neutral,25-34,5,IMG_212.png,Plum,Cool,Matte,36.22,24.36,-15.0,328.38,59.84,36.7
C033,S102,Deep,Neutral,25-34,5,IMG_102.png,Orange,Neutral,Satin,67.72,35.5,37.34,46.45,90.45,67.09
C033,S335,Deep,Neutral,25-34,7,IMG_335.png,Orange,Neutral,Glossy,65.14,24.44,42.18,59.91,99.55,65.56
C033,S476,Deep,Neutral,25-34,5,IMG_476.png,Mauve,Warm,Matte,60.59,26.41,8.59,18.01,68.95,60.25
C033,S337,Deep,Neutral,25-34,6,IMG_337.png,Pink,Neutral,Satin,60.41,30.57,8.81,16.07,80.2,58.23
C033,S441,Deep,Neutral,25-34,6,IMG_441.png,Coral,Neutral,Satin,50.89,43.17,19.48,24.29,96.73,50.39
C033,S174,Deep,Neutral,25-34,7,IMG_174.png,Coral,Cool,Matte,60.02,33.42,19.58,30.36,79.89,60.94
C033,S003,Deep,Neutral,25-34,6,IMG_003.png,Nude,Cool,Glossy,61.7,15.08,5.74,20.85,56.97,60.84
C033,S334,Deep,Neutral,25-34,5,IMG_334.png,Pink,Warm,Glossy,53.81,29.68,12.52,22.87,80.21,54.8
C033,S410,Deep,Neutral,25-34,4,IMG_410.png,Pink,Cool,Glossy,72.37,34.7,6.55,10.69,81.42,73.34
C033,S071,Deep,Neutral,25-34,6,IMG_071.png,Mauve,Warm,Matte,46.67,24.65,9.83,21.74,65.36,48.47
C033,S210,Deep,Neutral,25-34,7,IMG_210.png,Mauve,Neutral,Satin,48.16,28.2,0.31,0.63,72.26,47.88
C033,S064,Deep,Neutral,25-34,5,IMG_064.png,Nude,Neutral,Matte,57.68,8.49,1.18,7.9,46.71,62.52
C033,S385,Deep,Neutral,25-34,6,IMG_385.png,Berry,Warm,Satin,54.08,40.96,-4.88,353.21,89.28,56.18
C033,S094,Deep,Neutral,25-34,7,IMG_094.png,Nude,Cool,Matte,52.28,4.76,16.16,73.58,53.43,48.56
C033,S486,Deep,Neutral,25-34,4,IMG_486.png,Coral,Cool,Satin,56.54,36.42,21.42,30.47,88.45,57.18
C033,S186,Deep,Neutral,25-34,6,IMG_186.png,Plum,Neutral,Satin,36.97,30.89,-11.08,340.27,75.99,35.73
C033,S034,Deep,Neutral,25-34,5,IMG_034.png,Mauve,Cool,Matte,54.83,30.06,0.19,0.36,73.34,54.83
C033,S078,Deep,Neutral,25-34,6,IMG_078.png,Plum,Warm,Satin,39.28,31.21,-5.96,349.19,72.75,39.35
C033,S001,Deep,Neutral,25-34,7,IMG_001.png,Nude,Neutral,Glossy,67.64,6.24,9.49,56.65,53.13,67.01
C033,S012,Deep,Neutral,25-34,7,IMG_012.png,Pink,Neutral,Matte,57.46,29.6,-0.44,359.15,65.33,54.81
C033,S416,Deep,Neutral,25-34,7,IMG_416.png,Berry,Cool,Glossy,44.52,42.13,-10.82,345.6,74.33,43.28
C033,S023,Deep,Neutral,25-34,5,IMG_023.png,Pink,Warm,Glossy,59.29,31.43,20.39,32.97,79.16,61.5
C034,S362,Fair,Neutral,35-44,5,IMG_362.png,Coral,Warm,Glossy,44.59,39.79,42.75,47.06,100.0,42.55
C034,S074,Fair,Neutral,35-44,3,IMG_074.png,Brown,Warm,Satin,33.57,18.57,30.19,58.4,74.8,34.04
C034,S375,Fair,Neutral,35-44,6,IMG_375.png,Mauve,Warm,Matte,48.6,21.85,14.88,34.26,58.85,46.15
C034,S156,Fair,Neutral,35-44,7,IMG_156.png,Berry,Cool,Matte,49.66,32.99,2.37,4.12,81.61,49.8
C034,S105,Fair,Neutral,35-44,7,IMG_105.png,Orange,Neutral,Satin,43.96,31.98,45.0,54.6,95.09,43.2
C034,S395,Fair,Neutral,35-44,7,IMG_395.png,Pink,Neutral,Matte,63.76,31.9,3.06,5.49,67.76,62.34
C034,S378,Fair,Neutral,35-44,4,IMG_378.png,Plum,Cool,Satin,34.57,36.3,-11.39,342.58,79.39,34.97
C034,S125,Fair,Neutral,35-44,5,IMG_125.png,Brown,Warm,Satin,37.1,19.35,27.23,54.6,83.32,36.88
C034,S069,Fair,Neutral,35-44,6,IMG_069.png,Mauve,Warm,Satin,50.92,23.73,4.49,10.72,61.53,52.34
C034,S451,Fair,Neutral,35-44,6,IMG_451.png,Berry,Warm,Satin,46.36,43.95,-0.07,359.91,87.49,43.78
C034,S010,Fair,Neutral,35-44,7,IMG_010.png,Orange,Cool,Matte,64.14,27.86,33.47,50.22,86.36,65.06
C034,S195,Fair,Neutral,35-44,4,IMG_195.png,Plum,Warm,Matte,30.1,24.27,-9.32,338.99,62.78,30.42
C034,S407,Fair,Neutral,35-44,4,IMG_407.png,Coral,Cool,Matte,45.34,34.17,21.6,32.3,88.31,44.23
C034,S085,Fair,Neutral,35-44,4,IMG_085.png,Orange,Warm,Satin,44.61,33.92,42.86,51.64,93.54,46.28
C034,S372,Fair,Neutral,35-44,8,IMG_372.png,Berry,Neutral,Satin,51.76,37.7,9.95,14.78,80.47,50.23
C034,S389,Fair,Neutral,35-44,8,IMG_389.png,Berry,Neutral,Glossy,37.98,38.26,-5.12,352.38,79.83,35.73
C034,S496,Fair,Neutral,35-44,8,IMG_496.png,Orange,Neutral,Satin,63.61,26.61,43.06,58.29,94.45,62.31
C034,S031,Fair,Neutral,35-44,6,IMG_031.png,Plum,Neutral,Satin,29.74,29.53,-15.0,333.07,69.1,34.0
C034,S317,Fair,Neutral,35-44,7,IMG_317.png,Nude,Warm,Glossy,49.49,17.95,18.57,45.98,72.61,52.36
C034,S409,Fair,Neutral,35-44,6,IMG_409.png,Red,Neutral,Glossy,41.5,45.1,20.21,24.14,94.06,40.62
C034,S491,Fair,Neutral,35-44,7,IMG_491.png,Coral,Cool,Matte,63.93,27.99,18.86,33.97,73.98,62.27
C034,S492,Fair,Neutral,35-44,6,IMG_492.png,Mauve,Warm,Glossy,55.1,22.72,7.8,18.95,61.46,53.01
C034,S281,Fair,Neutral,35-44,6,IMG_281.png,Orange,Warm,Matte,60.83,29.03,43.83,56.48,100.0,60.4
C034,S357,Fair,Neutral,35-44,4,IMG_357.png,Brown,Cool,Matte,26.54,8.39,10.47,51.3,56.74,27.15
C034,S077,Fair,Neutral,35-44,3,IMG_077.png,Mauve,Warm,Matte,41.89,27.69,3.2,6.6,63.54,42.78
C034,S462,Fair,Neutral,35-44,7,IMG_462.png,Orange,Cool,Matte,62.73,31.4,31.55,45.13,93.64,64.55
C034,S498,Fair,Neutral,35-44,7,IMG_498.png,Pink,Neutral,Matte,62.17,31.28,11.43,20.08,85.25,62.51
C034,S212,Fair,Neutral,35-44,4,IMG_212.png,Plum,Cool,Matte,36.22,24.36,-15.0,328.38,59.84,36.7
C034,S102,Fair,Neutral,35-44,6,IMG_102.png,Orange,Neutral,Satin,67.72,35.5,37.34,46.45,90.45,67.09
C034,S335,Fair,Neutral,35-44,7,IMG_335.png,Orange,Neutral,Glossy,65.14,24.44,42.18,59.91,99.55,65.56
C034,S476,Fair,Neutral,35-44,8,IMG_476.png,Mauve,Warm,Matte,60.59,26.41,8.59,18.01,68.95,60.25
C034,S337,Fair,Neutral,35-44,9,IMG_337.png,Pink,Neutral,Satin,60.41,30.57,8.81,16.07,80.2,58.23
C034,S441,Fair,Neutral,35-44,5,IMG_441.png,Coral,Neutral,Satin,50.89,43.17,19.48,24.29,96.73,50.39
C034,S174,Fair,Neutral,35-44,6,IMG_174.png,Coral,Cool,Matte,60.02,33.42,19.58,30.36,79.89,60.94
C034,S003,Fair,Neutral,35-44,5,IMG_003.png,Nude,Cool,Glossy,61.7,15.08,5.74,20.85,56.97,60.84
C034,S334,Fair,Neutral,35-44,7,IMG_334.png,Pink,Warm,Glossy,53.81,29.68,12.52,22.87,80.21,54.8
C034,S410,Fair,Neutral,35-44,6,IMG_410.png,Pink,Cool,Glossy,72.37,34.7,6.55,10.69,81.42,73.34
C034,S071,Fair,Neutral,35-44,5,IMG_071.png,Mauve,Warm,Matte,46.67,24.65,9.83,21.74,65.36,48.47
C034,S210,Fair,Neutral,35-44,6,IMG_210.png,Mauve,Neutral,Satin,48.16,28.2,0.31,0.63,72.26,47.88
C034,S064,Fair,Neutral,35-44,7,IMG_064.png,Nude,Neutral,Matte,57.68,8.49,1.18,7.9,46.71,62.52
C034,S385,Fair,Neutral,35-44,9,IMG_385.png,Berry,Warm,Satin,54.08,40.96,-4.88,353.21,89.28,56.18
C034,S094,Fair,Neutral,35-44,6,IMG_094.png,Nude,Cool,Matte,52.28,4.76,16.16,73.58,53.43,48.56
C034,S486,Fair,Neutral,35-44,7,IMG_486.png,Coral,Cool,Satin,56.54,36.42,21.42,30.47,88.45,57.18
C034,S186,Fair,Neutral,35-44,3,IMG_186.png,Plum,Neutral,Satin,36.97,30.89,-11.08,340.27,75.99,35.73
C034,S034,Fair,Neutral,35-44,6,IMG_034.png,Mauve,Cool,Matte,54.83,30.06,0.19,0.36,73.34,54.83
C034,S078,Fair,Neutral,35-44,6,IMG_078.png,Plum,Warm,Satin,39.28,31.21,-5.96,349.19,72.75,39.35
C034,S001,Fair,Neutral,35-44,8,IMG_001.png,Nude,Neutral,Glossy,67.64,6.24,9.49,56.65,53.13,67.01
C034,S012,Fair,Neutral,35-44,6,IMG_012.png,Pink,Neutral,Matte,57.46,29.6,-0.44,359.15,65.33,54.81
C034,S416,Fair,Neutral,35-44,6,IMG_416.png,Berry,Cool,Glossy,44.52,42.13,-10.82,345.6,74.33,43.28
C034,S023,Fair,Neutral,35-44,5,IMG_023.png,Pink,Warm,Glossy,59.29,31.43,20.39,32.97,79.16,61.5
C035,S362,Tan,Cool,18-24,7,IMG_362.png,Coral,Warm,Glossy,44.59,39.79,42.75,47.06,100.0,42.55
C035,S074,Tan,Cool,18-24,5,IMG_074.png,Brown,Warm,Satin,33.57,18.57,30.19,58.4,74.8,34.04
C035,S375,Tan,Cool,18-24,5,IMG_375.png,Mauve,Warm,Matte,48.6,21.85,14.88,34.26,58.85,46.15
C035,S156,Tan,Cool,18-24,7,IMG_156.png,Berry,Cool,Matte,49.66,32.99,2.37,4.12,81.61,49.8
C035,S105,Tan,Cool,18-24,4,IMG_105.png,Orange,Neutral,Satin,43.96,31.98,45.0,54.6,95.09,43.2
C035,S395,Tan,Cool,18-24,6,IMG_395.png,Pink,Neutral,Matte,63.76,31.9,3.06,5.49,67.76,62.34
