,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,category,joined,brand,product,shade,img_url,shade_description_original,id,validation,img_name,mean_lab,peak_lab,sd_color,ground_truth,ground_truth_CIELAB,diff_lab,diff_peak_black,diff_peak_white,mean_lab_2,peak_lab_2,diff_lab_2,mean_lab_3,peak_lab_3,diff_lab_3,Claude_CIELAB,Claude_message,diff_llm_lab,is_list_LLM,Claude_message_2,Claude_CIELAB_2,is_list_LLM_2,diff_llm_lab_2,hex_colors,Circle,color_group,median_hex_group,median_hex_circle
282,248,248,248,lipgloss,ulta tinted juice infused lip oil passionate peach,ulta,tinted juice infused lip oil,passionate peach,https://m.media-amazon.com/images/I/518frXl5+vL._SL1179_.jpg,cool peach,268,True,518frXl5+vL.jpg,"[70.91214817607866, 7.269527339938408, 1.5084598675536132]","[99.76721056662483, 0.0868203117457278, -0.003400806993236749]",37.42772438991166,1,[66.9938001  33.82991839 20.66007101],17.26540454253857,99.76276340147068,0.1861816864834054,"[70.91214817607866, 7.269527339938408, 1.5084598675536132]","[99.76721056662483, 0.0868203117457278, -0.003400806993236749]",17.26540454253857,"[53.288342267583985, 10.468260663977325, 1.7008164457745778]","[99.77744144997178, 0.08251807669890088, -0.0037347647070973267]",19.35229077552601,"[64, 42, 13]","{'id': 'msg_01MgdZURRzmqhKNmEuacqygX', 'type': 'message', 'role': 'assistant', 'model': 'claude-3-opus-20240229', 'content': [{'type': 'text', 'text': '[64, 42, 13]'}], 'stop_reason': 'end_turn', 'stop_sequence': None, 'usage': {'input_tokens': 101, 'output_tokens': 12}}",7.229644557251187,True,"{'id': 'msg_01Khu2KAJjzFXRaZ2exfGA1X', 'type': 'message', 'role': 'assistant', 'model': 'claude-3-opus-20240229', 'content': [{'type': 'text', 'text': '[61, 31, 26]'}], 'stop_reason': 'end_turn', 'stop_sequence': None, 'usage': {'input_tokens': 121, 'output_tokens': 12}}","[61, 31, 26]",True,6.49016041361294,#d27c67,"<div style=""width:20px; height:20px; border-radius:50%; background-color:#d27c67;""></div>",6,#da7670,"<div style=""width:20px; height:20px; border-radius:50%; background-color:#da7670;""></div>"
283,254,254,254,lipliner,victoria beckham beauty lip definer no. 01,victoria beckham beauty,lip definer,no. 01,https://victoriabeckhambeauty.com/cdn/shop/files/Lip_Definer_01_105012_02_940x940__1___1.png?v=1686060742&width=960,pale peach for fair to light lip tones,274,True,Lip_Definer_01_105012_02_940x940__1___1.png,"[90.89439177578879, 0.0, 0.0]","[0.5806804208225167, 0.0, 0.0]",28.87196911984501,1,[61.57586765 36.42396355 21.54495276],31.71589409703316,0.3332177415009664,99.39127650765084,"[90.89439177578879, 0.0, 0.0]","[0.5806804208225167, 0.0, 0.0]",31.71589409703316,"[37.57589079256384, 61.972563871212635, 51.974878892589246]","[0.03385875040097375, 0.15184752947899893, 0.05350303498928288]",26.67876959926241,"[42, 58, 31]","{'id': 'msg_012ApRhJHfqWxKLfMJeeDrQa', 'type': 'message', 'role': 'assistant', 'model': 'claude-3-opus-20240229', 'content': [{'type': 'text', 'text': '[42, 58, 31]'}], 'stop_reason': 'end_turn', 'stop_sequence': None, 'usage': {'input_tokens': 113, 'output_tokens': 12}}",20.598335080462743,True,"{'id': 'msg_01CqZvoQNsECTEQWRL5godbh', 'type': 'message', 'role': 'assistant', 'model': 'claude-3-opus-20240229', 'content': [{'type': 'text', 'text': '[64, 45, 30]'}], 'stop_reason': 'end_turn', 'stop_sequence': None, 'usage': {'input_tokens': 137, 'output_tokens': 12}}","[64, 45, 30]",True,4.549811289150179,#ef7768,"<div style=""width:20px; height:20px; border-radius:50%; background-color:#ef7768;""></div>",6,#da7670,"<div style=""width:20px; height:20px; border-radius:50%; background-color:#da7670;""></div>"
284,255,255,255,blush,100% pure fruit pigmented blush mauvette,100% pure,fruit pigmented blush,mauvette,https://www.100percentpure.com/cdn/shop/files/1CBM_Fruit_Pigmented_Blush_Mauvette_Swatch_1260x.jpg?v=1695863200,plum-mauve,275,True,1CBM_Fruit_Pigmented_Blush_Mauvette_Swatch_1260x.jpg,"[70.44590225078555, 19.89360068116708, 8.926478679562845]","[99.8508902849261, 0.128772853795589, 0.0497576011611045]",51.61252303610247,1,[64.89145738 30.62905673 15.28964857],7.203316720096783,99.8492264610568,0.2161614251137483,"[62.51884384574703, 23.38958893471793, 10.757969285325242]","[99.86068659772677, 0.12045402268784366, 0.04723551994065822]",4.2233746977529805,"[55.837477646998536, 31.790426878595735, 15.674980642451475]","[99.8508902849261, 0.128772853795589, 0.0497576011611045]",7.938186873083516,"[56.83720930232558, 45.87596899224806, 24.03100775193798]","{'id': 'msg_011f8GeWQaKXTY2ZMqqU3BGy', 'type': 'message', 'role': 'assistant', 'model': 'claude-3-opus-20240229', 'content': [{'type': 'text', 'text': '[56.83720930232558, 45.87596899224806, 24.03100775193798]'}], 'stop_reason': 'end_turn', 'stop_sequence': None, 'usage': {'input_tokens': 112, 'output_tokens': 30}}",9.226727589789794,True,"{'id': 'msg_01A7AcDo5TtjUUkb7pmEegqr', 'type': 'message', 'role': 'assistant', 'model': 'claude-3-opus-20240229', 'content': [{'type': 'text', 'text': '[62, 34, 12]'}], 'stop_reason': 'end_turn', 'stop_sequence': None, 'usage': {'input_tokens': 138, 'output_tokens': 12}}","[62, 34, 12]",True,3.870759174570805,#d37d82,"<div style=""width:20px; height:20px; border-radius:50%; background-color:#d37d82;""></div>",6,#da7670,"<div style=""width:20px; height:20px; border-radius:50%; background-color:#da7670;""></div>"
285,261,261,261,blush,beauty by popsugar make me blush cheek color love note,beauty by popsugar,make me blush cheek color,love note,https://m.media-amazon.com/images/I/81cgYfnAcGL._SL1500_.jpg,mauve,282,True,81cgYfnAcGL.jpg,"[80.67577410421035, -3.282549787698541, -3.344646342232882]","[98.88899267996766, 0.33012179773272976, -0.4578603038295048]",42.08355887589221,1,[73.22545508 27.38944761 17.22104283],28.20898950228316,98.78975886884191,0.9217772147747376,"[80.67577410421035, -3.282549787698541, -3.344646342232882]","[98.88899267996766, 0.33012179773272976, -0.4578603038295048]",28.20898950228316,"[74.43557723642014, -4.510846297654747, -4.341332021695443]","[98.88899267996766, 0.33012179773272976, -0.4578603038295048]",29.97674844686968,"[85, 35, 20]","{'id': 'msg_01QKcTAo6JTxH9WFfpAsACe9', 'type': 'message', 'role': 'assistant', 'model': 'claude-3-opus-20240229', 'content': [{'type': 'text', 'text': '[85, 35, 20]'}], 'stop_reason': 'end_turn', 'stop_sequence': None, 'usage': {'input_tokens': 106, 'output_tokens': 12}}",8.833397302989463,True,"{'id': 'msg_015g6tbq6vyCDyWtR1HzbtvC', 'type': 'message', 'role': 'assistant', 'model': 'claude-3-opus-20240229', 'content': [{'type': 'text', 'text': '[62, 43, 27]'}], 'stop_reason': 'end_turn', 'stop_sequence': None, 'usage': {'input_tokens': 132, 'output_tokens': 12}}","[62, 43, 27]",True,11.009010570005405,#e67468,"<div style=""width:20px; height:20px; border-radius:50%; background-color:#e67468;""></div>",6,#da7670,"<div style=""width:20px; height:20px; border-radius:50%; background-color:#da7670;""></div>"
286,264,264,264,blush,bobbi brown pot rouge for lips and cheeks pink flame,bobbi brown,pot rouge for lips and cheeks,pink flame,https://www.bobbibrowncosmetics.com/media/export/cms/products/responsive/bb_sku_E80E34_1x1_1.png?width=1200&height=1200,pink mauve,285,True,bb_sku_E80E34_1x1_1.png,"[42.87355750519297, 29.063860758142766, 7.942769644438396]","[0.09901601381639935, 0.23861124525562105, 0.052323947160637374]",64.87530838901559,1,[52.56509478 46.17737096 16.20078126],11.830773828047104,0.3632537195191176,99.90080708485203,"[63.0224860168352, 40.137506752550564, 11.075774340031597]","[0.09981074190653771, 0.23943450373850594, 0.05263797995040953]",9.963258571386408,"[63.15056132040685, 40.01705764562713, 11.003633188614547]","[0.09981074190653771, 0.23943450373850594, 0.05263797995040953]",10.080828637958762,"[60.0, 70.0, 30.0]","{'id': 'msg_01EdGv4VFxw95LT14nTwkZQD', 'type': 'message', 'role': 'assistant', 'model': 'claude-3-opus-20240229', 'content': [{'type': 'text', 'text': '[60.0, 70.0, 30.0]'}], 'stop_reason': 'end_turn', 'stop_sequence': None, 'usage': {'input_tokens': 112, 'output_tokens': 18}}",10.169496099732912,True,"{'id': 'msg_01YAuW8YNgk9dMMyiCnxvGzf', 'type': 'message', 'role': 'assistant', 'model': 'claude-3-opus-20240229', 'content': [{'type': 'text', 'text': '[64, 54, 20]'}], 'stop_reason': 'end_turn', 'stop_sequence': None, 'usage': {'input_tokens': 138, 'output_tokens': 12}}","[64, 54, 20]",True,10.630623580423066,#f96e7a,"<div style=""width:20px; height:20px; border-radius:50%; background-color:#f96e7a;""></div>",6,#da7670,"<div style=""width:20px; height:20px; border-radius:50%; background-color:#da7670;""></div>"
287,271,271,271,blush,estée lauder pure color envy sculpting blush 140 alluring rose,estée lauder,pure color envy sculpting blush,140 alluring rose,https://www.esteelauder.com/media/export/cms/products/640x640/el_sku_PKTJ13_640x640_1.jpg,midtone mauve with a cool undertone,294,True,el_sku_PKTJ13_640x640_1.jpg,"[70.00385180422936, 15.43658835279671, 11.465544670358806]","[92.22211274150635, -0.09594524294637141, -2.7188343495921474]",42.21384818691201,1,[65.29240125 28.02737453 22.84204533],8.593863607876944,88.85918893995238,5.272772218454709,"[66.77264719562432, 17.638219327250347, 12.816232030891683]","[92.10561565374279, -0.01634947240380935, -2.6172835227034508]",6.52677292444921,"[70.00385180422936, 15.43658835279671, 11.465544670358852]","[92.22211274150635, -0.09594524294637141, -2.7188343495921474]",8.59386360787693,"[22.64, 32.88, 26.94]","{'id': 'msg_01WhBQdUsVRWJFgB18FzhrYL', 'type': 'message', 'role': 'assistant', 'model': 'claude-3-opus-20240229', 'content': [{'type': 'text', 'text': '[22.64, 32.88, 26.94]'}], 'stop_reason': 'end_turn', 'stop_sequence': None, 'usage': {'input_tokens': 112, 'output_tokens': 18}}",39.82765047742394,True,"{'id': 'msg_019268MpaNAjniseD5ATkD4z', 'type': 'message', 'role': 'assistant', 'model': 'claude-3-opus-20240229', 'content': [{'type': 'text', 'text': '[58, 37, 30]'}], 'stop_reason': 'end_turn', 'stop_sequence': None, 'usage': {'input_tokens': 138, 'output_tokens': 12}}","[58, 37, 30]",True,7.428742780742285,#d26f58,"<div style=""width:20px; height:20px; border-radius:50%; background-color:#d26f58;""></div>",6,#da7670,"<div style=""width:20px; height:20px; border-radius:50%; background-color:#da7670;""></div>"
288,273,273,273,blush,fenty beauty by rihanna cheeks out freestyle cream blush 09 cool berry,fenty beauty by rihanna,cheeks out freestyle cream blush,09 cool berry,https://www.sephora.com/productimages/sku/s2352730-main-zoom.jpg?imwidth=1000,soft mauve with shimmer,296,True,s2352730-main-zoom.jpg,"[79.26657780326927, 7.9821245365923055, 1.0269316335439926]","[89.70459783679514, 0.5391844365224552, -0.5939458145727938]",48.69862333311125,1,[54.59673374 31.24078665  8.64596433],24.46099776021785,84.76936978160607,6.244471200785083,"[79.26657780326927, 7.9821245365923055, 1.0269316335439926]","[89.70459783679514, 0.5391844365224552, -0.5939458145727938]",24.46099776021785,"[79.26657780326927, 7.9821245365923055, 1.0269316335439926]","[89.70459783679514, 0.5391844365224552, -0.5939458145727938]",24.46099776021785,"[0.7686274509803922, 0.5254901960784314, 0.4823529411764706]","{'id': 'msg_015CtjbPtf2fVDXMdy6MXSiu', 'type': 'message', 'role': 'assistant', 'model': 'claude-3-opus-20240229', 'content': [{'type': 'text', 'text': '[0.7686274509803922, 0.5254901960784314, 0.4823529411764706]'}], 'stop_reason': 'end_turn', 'stop_sequence': None, 'usage': {'input_tokens': 112, 'output_tokens': 33}}",45.9079380410018,True,"{'id': 'msg_01KvoEbVJJUZSZUQPQPY7m1o', 'type': 'message', 'role': 'assistant', 'model': 'claude-3-opus-20240229', 'content': [{'type': 'text', 'text': '[58, 31, 15]'}], 'stop_reason': 'end_turn', 'stop_sequence': None, 'usage': {'input_tokens': 138, 'output_tokens': 12}}","[58, 31, 15]",True,5.201123478699024,#c57572,"<div style=""width:20px; height:20px; border-radius:50%; background-color:#c57572;""></div>",6,#da7670,"<div style=""width:20px; height:20px; border-radius:50%; background-color:#da7670;""></div>"
289,275,275,275,blush,ilia color haze multi-use pigment before today,ilia,color haze multi-use pigment,before today,https://www.sephora.com/productimages/sku/s2199974-main-zoom.jpg?imwidth=1000,dusty mauve with cool undertones,298,True,s2199974-main-zoom.jpg,"[75.64711775476255, 9.106247557470082, 4.140904876288598]","[99.93965653390725, 0.009369434137929122, 0.014346182610380787]",44.44931478370326,1,[49.5656948  29.42150876 11.60102993],25.397871071844524,99.93935340696538,0.0399582074754324,"[75.64711775476255, 9.106247557470082, 4.140904876288576]","[99.93965653390725, 0.009369434137929122, 0.014346182610380787]",25.397871071844527,"[64.9632295696365, 13.292817219988374, 6.290321852072589]","[99.94925401850031, 0.007077135898037046, 0.013134259056224451]",16.749705237108692,"[75, 20, 25]","{'id': 'msg_01FmMZ5xYdjHR6fWkbxCzFJd', 'type': 'message', 'role': 'assistant', 'model': 'claude-3-opus-20240229', 'content': [{'type': 'text', 'text': '[75, 20, 25]'}], 'stop_reason': 'end_turn', 'stop_sequence': None, 'usage': {'input_tokens': 112, 'output_tokens': 12}}",24.853383911558804,True,"{'id': 'msg_01TmKLG3DuxL4SggwzM7eaVt', 'type': 'message', 'role': 'assistant', 'model': 'claude-3-opus-20240229', 'content': [{'type': 'text', 'text': '[61, 38, 21]'}], 'stop_reason': 'end_turn', 'stop_sequence': None, 'usage': {'input_tokens': 138, 'output_tokens': 12}}","[61, 38, 21]",True,12.072149719443075,#da7670,"<div style=""width:20px; height:20px; border-radius:50%; background-color:#da7670;""></div>",6,#da7670,"<div style=""width:20px; height:20px; border-radius:50%; background-color:#da7670;""></div>"
290,299,299,299,blush,ulta flushed blush retro rose,ulta,flushed blush,retro rose,"https://images.ulta.com/is/image/Ulta/2556120?id=3gXaX3&fmt=jpg&fit=constrain,1&wid=260&hei=274&op_sharpen=1&resMode=bilin",mauve with shimmer,324,True,ulta314.jpg,"[68.5531723243973, 21.068570889837936, 11.061124695946889]","[99.64836956672673, 0.09030393833053818, 0.10030222137058509]",72.95784298257048,1,[54.01165351 30.32946914 14.38006838],13.33959666480074,99.63818869083656,0.2623530932776863,"[68.55317232439732, 21.068570889837822, 11.061124695946955]","[99.64836956672673, 0.09030393833053818, 0.10030222137058509]",13.339596664800782,"[58.259238546841814, 29.49557269475417, 16.31491744195108]","[99.64836956672673, 0.09030393833053818, 0.10030222137058509]",4.217409086009974,"[55, 60, 35]","{'id': 'msg_01L9jKYSn5F4HoLedfzDcJpg', 'type': 'message', 'role': 'assistant', 'model': 'claude-3-opus-20240229', 'content': [{'type': 'text', 'text': '[55, 60, 35]'}], 'stop_reason': 'end_turn', 'stop_sequence': None, 'usage': {'input_tokens': 112, 'output_tokens': 12}}",11.146221203764004,True,"{'id': 'msg_015BELr5wzJ1LyXm8cbZZRAy', 'type': 'message', 'role': 'assistant', 'model': 'claude-3-opus-20240229', 'content': [{'type': 'text', 'text': '[60, 30, 20]'}], 'stop_reason': 'end_turn', 'stop_sequence': None, 'usage': {'input_tokens': 138, 'output_tokens': 12}}","[60, 30, 20]",True,6.606387957820377,#cb7b6e,"<div style=""width:20px; height:20px; border-radius:50%; background-color:#cb7b6e;""></div>",6,#da7670,"<div style=""width:20px; height:20px; border-radius:50%; background-color:#da7670;""></div>"
291,300,300,300,blush,ulta lip & cheek color stick spicy,ulta,lip & cheek color stick,spicy,"https://images.ulta.com/is/image/Ulta/2511242?id=X78b62&fmt=jpg&fit=constrain,1&wid=260&hei=259&op_sharpen=1&resMode=bilin",mauve with slight shimmer,325,True,ulta315.jpg,"[74.88157348057759, 7.458988446083614, 6.622092675278979]","[57.413986360004714, 22.99106731129641, 15.157791965370016]",50.50998816086749,1,[60.11673393 22.93578548 14.98299443],16.14364059179993,48.099047373494365,35.95438048373156,"[74.88301719777189, 7.459019018983826, 6.622083464993533]","[57.413986360004714, 22.99106731129641, 15.157791965370016]",16.144386348131086,"[74.88301719777189, 7.459019018983826, 6.622083464993533]","[57.413986360004714, 22.99106731129641, 15.157791965370016]",16.144386348131086,"[40.0, 35.0, 20.0]","{'id': 'msg_01Vy6G6HWeZjWaCkrGiBVf6U', 'type': 'message', 'role': 'assistant', 'model': 'claude-3-opus-20240229', 'content': [{'type': 'text', 'text': '[40.0, 35.0, 20.0]'}], 'stop_reason': 'end_turn', 'stop_sequence': None, 'usage': {'input_tokens': 112, 'output_tokens': 18}}",20.81975508960208,True,"{'id': 'msg_01Cu7ggWEPSGMxW31kDLoCx4', 'type': 'message', 'role': 'assistant', 'model': 'claude-3-opus-20240229', 'content': [{'type': 'text', 'text': '[62, 30, 15]'}], 'stop_reason': 'end_turn', 'stop_sequence': None, 'usage': {'input_tokens': 138, 'output_tokens': 12}}","[62, 30, 15]",True,4.045738448471388,#cf807c,"<div style=""width:20px; height:20px; border-radius:50%; background-color:#cf807c;""></div>",6,#da7670,"<div style=""width:20px; height:20px; border-radius:50%; background-color:#da7670;""></div>"
292,323,323,323,lipliner,wander beauty lipsetter dual lipstick and liner on the mauve,wander beauty,lipsetter dual lipstick and liner,on the mauve,https://m.media-amazon.com/images/I/611zD5P5xrL._SL1500_.jpg,true mauve,349,True,611zD5P5xrL.jpg,"[72.77381428914062, 12.178323871312347, 3.2161332734383485]","[95.89312001791234, 2.0067529304393927, 0.7252541940993451]",36.34117268590512,1,[46.15384077 33.95836882 11.29129211],26.400715588106312,94.72050152221286,3.7557842822611978,"[73.14774669155007, 12.722127198742218, 3.466955316979692]","[95.85409861673094, 2.01991145746655, 0.7308056935507068]",26.459622648629843,"[64.86045384279981, 15.997237943706445, 4.321805366388354]","[95.89312001791234, 2.0067529304393927, 0.7252541940993451]",19.866656528140744,"[36, 47, 26]","{'id': 'msg_01BnNnb7i64Ye8MDfgbi9JyR', 'type': 'message', 'role': 'assistant', 'model': 'claude-3-opus-20240229', 'content': [{'type': 'text', 'text': '[36, 47, 26]'}], 'stop_reason': 'end_turn', 'stop_sequence': None, 'usage': {'input_tokens': 113, 'output_tokens': 12}}",11.955814581272527,True,"{'id': 'msg_01T3dtw1JJQnLjaeZX2XosVo', 'type': 'message', 'role': 'assistant', 'model': 'claude-3-opus-20240229', 'content': [{'type': 'text', 'text': '[56, 43, 28]'}], 'stop_reason': 'end_turn', 'stop_sequence': None, 'usage': {'input_tokens': 137, 'output_tokens': 12}}","[56, 43, 28]",True,13.13406926196863,#d46458,"<div style=""width:20px; height:20px; border-radius:50%; background-color:#d46458;""></div>",6,#da7670,"<div style=""width:20px; height:20px; border-radius:50%; background-color:#da7670;""></div>"
293,334,334,334,lipstick,bareminerals gen nude matte liquid lipcolor juju,bareminerals,gen nude matte liquid lipcolor,juju,"https://images.ulta.com/is/image/Ulta/2303744?id=KIXa81&fmt=jpg&fit=constrain,1&wid=66&hei=361&op_sharpen=1&resMode=bilin",deep rosy mauve,361,True,ulta351.jpg,"[49.575394821403236, 12.470006158907642, 5.247772610124923]","[57.907031991917506, 24.80449987505995, 10.784403971534996]",68.91952372923178,1,[60.98501866 24.82453836 11.09633322],13.34937632910297,48.678400526969874,35.769293100171055,"[49.575394821403236, 12.470006158907642, 5.247772610124923]","[57.907031991917506, 24.80449987505995, 10.784403971534996]",13.34937632910297,"[49.575394821403236, 12.470006158907697, 5.247772610124923]","[57.907031991917506, 24.80449987505995, 10.784403971534996]",13.349376329102949,"[54.0, 54.0, 25.0]","{'id': 'msg_01HTNY9aXmcVav8F6PFffpCt', 'type': 'message', 'role': 'assistant', 'model': 'claude-3-opus-20240229', 'content': [{'type': 'text', 'text': '[54.0, 54.0, 25.0]'}], 'stop_reason': 'end_turn', 'stop_sequence': None, 'usage': {'input_tokens': 83, 'output_tokens': 18}}",12.68722072068822,True,"{'id': 'msg_01FWQDPU486Rfb598sqe2u96', 'type': 'message', 'role': 'assistant', 'model': 'claude-3-opus-20240229', 'content': [{'type': 'text', 'text': '[57, 36, 22]'}], 'stop_reason': 'end_turn', 'stop_sequence': None, 'usage': {'input_tokens': 111, 'output_tokens': 12}}","[57, 36, 22]",True,7.49218523682504,#cb6e64,"<div style=""width:20px; height:20px; border-radius:50%; background-color:#cb6e64;""></div>",6,#da7670,"<div style=""width:20px; height:20px; border-radius:50%; background-color:#da7670;""></div>"
